Score,Group
0.532184590303071,A
0.513960820733871,A
0.473773346766111,A
0.542099764391337,A
0.496476308454813,A
0.623095023371389,A
0.477200980222401,A
0.460176089730582,A
0.573386147982558,A
0.560355227521163,A
0.53416773176566,A
0.509369491764238,A
0.457872659758592,A
0.512863276243675,A
0.452078753193391,A
0.419528518281609,A
0.491054164488286,A
0.545515821264671,A
0.527689191513211,A
0.415616376491156,A
0.556880476599203,A
0.520148069227408,A
0.42376207395653,A
0.45061609171997,A
0.48431953636468,A
0.511945504593262,A
0.554117381147916,A
0.459797489913488,A
0.593405395825083,A
0.474326383454965,A
0.397565031081402,A
0.496639533608676,A
0.404313366208628,A
0.555329048688608,A
0.517940724195386,A
0.600163385397519,A
0.485930540906051,A
0.494344230720781,A
0.503085323658232,A
0.466610171373651,A
0.459636577574943,A
0.394594198915309,A
0.556109640539574,A
0.411092240837517,A
0.516918561252262,A
0.514823499951449,A
0.566114374258021,A
0.569921789178832,A
0.579289405142622,A
0.486130689544121,A
0.578792750290103,A
0.56824684332248,A
0.5195225578572,A
0.393112188163175,A
0.393206767517215,A
0.469322357139572,A
0.531129680991068,A
0.53806253226179,A
0.576482061586477,A
0.569134869152912,A
0.538485857543667,A
0.482029487964022,A
0.51145668716175,A
0.469596358615107,A
0.407140057996616,A
0.538734561750179,A
0.456084123531201,A
0.557733245368337,A
0.462724214941153,A
0.402291500961651,A
0.424907329979328,A
0.482905573182401,A
0.469311243298738,A
0.50833658198198,A
0.508012704032615,A
0.570770185260458,A
0.500379760632793,A
0.507059629315868,A
0.555989778179351,A
0.527073987103185,A
0.552923542673725,A
0.404650817225947,A
0.549078640218833,A
0.543908305451209,A
0.50275524571821,A
0.509227996863616,A
0.57384694592301,A
0.511291533775638,A
0.48150658652826,A
0.506779156646958,A
0.50147912723016,A
0.450199759650998,A
0.507620388687119,A
0.551302869716425,A
0.44974257794034,A
0.45862285663066,A
0.546118833376961,A
0.484843592165439,A
0.421881467913588,A
0.501695072362887,A
0.438407358309502,A
0.477853160893385,A
0.459403837319877,A
0.515167588080241,A
0.517335428675278,A
0.551025299437824,A
0.474867963722576,A
0.41087513251601,A
0.509921879156182,A
0.523601341246325,A
0.442044898535958,A
0.591535876962606,A
0.457133780146908,A
0.504428177515588,A
0.578971289911672,A
0.641901466069289,A
0.450049391795964,A
0.495317343441061,A
0.475443217925313,A
0.53065208329084,A
0.532310937143748,A
0.52984097617149,A
0.446439540358713,A
0.548471009216764,A
0.463014287803287,A
0.444649967486208,A
0.578013425470613,A
0.454156200436006,A
0.440501077802264,A
0.50329759506231,A
0.362947880332747,A
0.483784359185919,A
0.510917173244588,A
0.478641966895063,A
0.496734434055795,A
0.485192483996198,A
0.442952174781568,A
0.634499432177875,A
0.456023181771432,A
0.457227720929518,A
0.524440825371573,A
0.388895389733149,A
0.560392232524883,A
0.459529807784258,A
0.382139507217364,A
0.567817576017878,A
0.507531980379886,A
0.533806747168832,A
0.466240216924973,A
0.621744944528583,A
0.504869569193722,A
0.523965175208447,A
0.37552023192548,A
0.493285064079389,A
0.397271306082436,A
0.493407074546863,A
0.479818507948542,A
0.479397354307255,A
0.4612675470218,A
0.518706448367625,A
0.458437916622675,A
0.442369016796421,A
0.525291693716587,A
0.515860656788318,A
0.432360969828551,A
0.4734517906354,A
0.54971682517092,A
0.533360763171042,A
0.500346946188624,A
0.455555348667566,A
0.542361637881284,A
0.505174017578966,A
0.492944961431058,A
0.552284424118902,A
0.485127223449116,A
0.472480167998962,A
0.427395420989762,A
0.48568542141852,A
0.484050518593555,A
0.533328409181535,A
0.463619175845723,A
0.614674533217663,A
0.389584664642076,A
0.59306485023773,A
0.374753010425899,A
0.578606443260283,A
0.466383731041246,A
0.561339258287068,A
0.515780301548462,A
0.483262146234401,A
0.446016251940035,A
0.407157986546972,A
0.517760056911911,A
0.476684316567252,A
0.441597755335462,A
0.561591108573071,A
0.482006198247301,A
0.47880699766482,A
0.488037451370947,A
0.429634050532656,A
0.464794892189465,A
0.42929440547526,A
0.438550397854691,A
0.508513331753547,A
0.445714908984413,A
0.477940904018034,A
0.520657515148869,A
0.448068868221312,A
0.385799477259841,A
0.422845258206481,A
0.45874531621264,A
0.483554980997233,A
0.525208852278232,A
0.569314766127326,A
0.585457303140256,A
0.52699237078299,A
0.462209522134014,A
0.473224785307371,A
0.496741219504924,A
0.497428908648141,A
0.506414209093953,A
0.525766343152306,A
0.487871118816293,A
0.424426680393998,A
0.532111110322687,A
0.42219714537048,A
0.502735562788299,A
0.496120640355796,A
0.516059584153152,A
0.455470778362022,A
0.573261655913831,A
0.491669080996043,A
0.537211806902873,A
0.488422145699041,A
0.517839964731664,A
0.550856484723907,A
0.584620908036932,A
0.568485699882804,A
0.413069482641679,A
0.58606716520859,A
0.450987816590305,A
0.50335549375071,A
0.48692447903483,A
0.582844197443793,A
0.473034708348326,A
0.493668764371148,A
0.505682084067344,A
0.373257331504011,A
0.439463119324218,A
0.485783820328664,A
0.495729585872289,A
0.437194893909322,A
0.528750060323874,A
0.432873751842928,A
0.513933605626105,A
0.540036183006182,A
0.514103539381574,A
0.42851799857127,A
0.557993004278225,A
0.562287453986315,A
0.431369443028788,A
0.501128935376613,A
0.445759558664194,A
0.453694595511862,A
0.515579475744996,A
0.575240565671574,A
0.515269950340666,A
0.535210420307037,A
0.552644891135821,A
0.517118812603217,A
0.580355430960336,A
0.477870200528467,A
0.613559983737807,A
0.577537003867566,A
0.496835593592045,A
0.485805192274501,A
0.497296927877918,A
0.504982110260138,A
0.431992421606063,A
0.540043031132906,A
0.489391216060175,A
0.420576430923412,A
0.51015547994285,A
0.556651488769309,A
0.53694051144812,A
0.463812012308094,A
0.430128332967639,A
0.463213055067299,A
0.549443075861658,A
0.56926055954186,A
0.513851203117153,A
0.424128552771854,A
0.486717725632476,A
0.46328994786292,A
0.581642070632704,A
0.434310263077259,A
0.539375813087351,A
0.477218311558783,A
0.520747002590087,A
0.515207503969867,A
0.546625895183614,A
0.535664341866406,A
0.475484260021827,A
0.516003769078258,A
0.408062350514125,A
0.504107438273218,A
0.518668431091438,A
0.458598775652857,A
0.519273547628728,A
0.601402343834314,A
0.501493432326114,A
0.534314219436169,A
0.407876309048628,A
0.496789503595366,A
0.482552663815818,A
0.539354962325599,A
0.515987855475117,A
0.510570910300674,A
0.523493876619114,A
0.531879424175604,A
0.521894662660574,A
0.452848085286974,A
0.485914610018119,A
0.432525388501614,A
0.531093511875119,A
0.521821651096251,A
0.517647128020217,A
0.560115687213934,A
0.482305703493185,A
0.518869697496545,A
0.492531737285229,A
0.457078433884039,A
0.50009311462623,A
0.562980340414274,A
0.528344189743365,A
0.421168599189181,A
0.479603191896006,A
0.445226130457527,A
0.596638174586656,A
0.546159377328992,A
0.493545558236256,A
0.450289475521238,A
0.566313338728848,A
0.562419526401228,A
0.479319476533748,A
0.457885669252313,A
0.445566679437549,A
0.503836696278943,A
0.532171956356134,A
0.520382784827472,A
0.464505900769085,A
0.579769678520188,A
0.530297452876902,A
0.442865462183009,A
0.498996521936275,A
0.5977491391392,A
0.590715006666861,A
0.465677382949686,A
0.348870738827521,A
0.479604208446816,A
0.484191557762567,A
0.49636440298019,A
0.519040220974096,A
0.499212284193832,A
0.53587161794886,A
0.533634649052639,A
0.527864016951,A
0.572735249424209,A
0.441287984777262,A
0.454290427485556,A
0.523083083095138,A
0.355288266142424,A
0.516780838554177,A
0.481207836402485,A
0.442808626682196,A
0.456956472842311,A
0.405337337346467,A
0.411301317138614,A
0.506341426043844,A
0.523608450633319,A
0.56160190922023,A
0.425039163793099,A
0.523354008911995,A
0.494198454374402,A
0.473804806990543,A
0.467734846888319,A
0.451164464121098,A
0.636369581045019,A
0.426564185285976,A
0.571823306152988,A
0.526673727684301,A
0.504097890830703,A
0.515670338768071,A
0.533545071127509,A
0.496189961412298,A
0.377085434097385,A
0.419889251057385,A
0.417253431969571,A
0.535041689661458,A
0.530996934316953,A
0.499034423889928,A
0.46152503420268,A
0.491677271172888,A
0.609416961426643,A
0.467251541011547,A
0.538177016469208,A
0.424044498345981,A
0.416154435503149,A
0.50205300408162,A
0.37889027255263,A
0.583588321230021,A
0.418386843237308,A
0.441050836137219,A
0.445115789704408,A
0.44124216794461,A
0.530610830522408,A
0.519545624445598,A
0.458898953831073,A
0.53150996591064,A
0.548608421158733,A
0.445540747018729,A
0.496843293407092,A
0.60165086975495,A
0.309653678299381,A
0.51905353239857,A
0.581554617112172,A
0.437056269706949,A
0.47700171961623,A
0.489915056984344,A
0.651302388806011,A
0.379812538388457,A
0.564415959970482,A
0.419175087393352,A
0.536636097341863,A
0.553002074604852,A
0.571968316870407,A
0.495637210508373,A
0.556322143851623,A
0.453976798988564,A
0.471008151262409,A
0.566352144023009,A
0.463064840484052,A
0.54689713744045,A
0.501902590406861,A
0.506782911602954,A
0.543742491383961,A
0.456076593720756,A
0.445058706173046,A
0.46183421555759,A
0.503055526247666,A
0.572016380257225,A
0.420658421160921,A
0.456085565495035,A
0.537308672024194,A
0.458306030316591,A
0.534114551324022,A
0.509734536486894,A
0.499438450273601,A
0.435633379194785,A
0.478469433457261,A
0.423189470196248,A
0.465880764111675,A
0.394435476635325,A
0.432945550646896,A
0.42455143484919,A
0.571089006552673,A
0.532554506325504,A
0.552318247123501,A
0.581845772770831,A
0.451551815389041,A
0.604981062305648,A
0.51919782593824,A
0.478121540394122,A
0.524682063974458,A
0.501610355063825,A
0.461649275215439,A
0.470755920901497,A
0.490231459678238,A
0.472481534818949,A
0.560011087970786,A
0.607010814441887,A
0.576490022227061,A
0.459805613010283,A
0.457460980980344,A
0.504412702823207,A
0.537597188683175,A
0.541757991661817,A
0.515393239125048,A
0.488120360907579,A
0.493623688171476,A
0.470629535066328,A
0.51662921649876,A
0.494643206349574,A
0.535228961031925,A
0.555043361229296,A
0.524947564201198,A
0.476457637254283,A
0.576662297788003,A
0.55824548219964,A
0.386364249003878,A
0.686552331629811,A
0.612988504872298,A
0.45746618278675,A
0.581097819799419,A
0.57110362269492,A
0.503250781534081,A
0.546152335606718,A
0.470006357788473,A
0.482326727489248,A
0.463904605076975,A
0.459384176445299,A
0.499126821503077,A
0.515170608329048,A
0.480700215393529,A
0.43964866476106,A
0.435427297468222,A
0.472267789527004,A
0.449023985093297,A
0.469053602033689,A
0.484552439576472,A
0.488089790087763,A
0.460099655615788,A
0.420089669901741,A
0.503137929595816,A
0.478317096492093,A
0.581878659501807,A
0.535982734331262,A
0.459750635721914,A
0.544089974663033,A
0.518338018251638,A
0.547236570193025,A
0.430988216135368,A
0.473768318785047,A
0.5506891684156,A
0.415462868821174,A
0.448534431875649,A
0.540774069818655,A
0.492048481746569,A
0.655308383039497,A
0.477033164839993,A
0.588996538709521,A
0.58480030549191,A
0.510751728455458,A
0.503018205340707,A
0.617543421998933,A
0.441072158591677,A
0.538417704272062,A
0.54720558640199,A
0.439847460891412,A
0.446914239117519,A
0.562634216287375,A
0.477455562001652,A
0.552663739646194,A
0.594834891265368,A
0.368615175859425,A
0.510830230610956,A
0.438528307857634,A
0.439352220879642,A
0.471371174251428,A
0.425383686990971,A
0.488931253010264,A
0.524830289284879,A
0.585279481834994,A
0.56748755144279,A
0.521130911954247,A
0.506337564867454,A
0.534386448266069,A
0.474663218809774,A
0.474751366857226,A
0.376787199609139,A
0.485371108594716,A
0.416862947767761,A
0.571618978936225,A
0.490683453277597,A
0.471090558179465,A
0.481179816151318,A
0.53244210234773,A
0.496338983508781,A
0.59500625463456,A
0.473741549708138,A
0.441050757499666,A
0.487138700153623,A
0.519827178312636,A
0.393637035146111,A
0.398053486325944,A
0.505235978982651,A
0.562921024633726,A
0.503524670777771,A
0.554488210196993,A
0.546444272487255,A
0.544776586648308,A
0.444813384318896,A
0.459291190693509,A
0.54750948825916,A
0.386512250695638,A
0.48652127553987,A
0.529863850621072,A
0.48978320999441,A
0.451633438834556,A
0.567918875229273,A
0.493637717621332,A
0.430412415196466,A
0.417888171319483,A
0.499030588320215,A
0.609963198737647,A
0.407147196754763,A
0.579078393676423,A
0.45702071686642,A
0.512101665374939,A
0.59246477647769,A
0.380136947961306,A
0.468352504570585,A
0.507454617781234,A
0.38281627796579,A
0.449313128766072,A
0.524705624146682,A
0.452643616527236,A
0.482960041266329,A
0.503353899057157,A
0.417641314885475,A
0.496132801810349,A
0.530521598815004,A
0.488622510944069,A
0.475918892972513,A
0.407287143976823,A
0.424142550300448,A
0.542001558217377,A
0.513885444310534,A
0.558091333521901,A
0.417058538710695,A
0.490984475147182,A
0.463085335920738,A
0.522726132479092,A
0.42730847438098,A
0.51071354837007,A
0.470762654496817,A
0.473349595950899,A
0.405748507074405,A
0.457899458702188,A
0.535398251050691,A
0.485360187106318,A
0.51122499696612,A
0.36047101995877,A
0.468025805786547,A
0.55591984839504,A
0.532837733909157,A
0.413055953558994,A
0.535779259574682,A
0.448588955948105,A
0.475212185274282,A
0.481187038777836,A
0.512337715449273,A
0.491514339856571,A
0.501787343182187,A
0.488291985764415,A
0.504727718502748,A
0.48860349380076,A
0.604295747654054,A
0.425601640755212,A
0.531099176827133,A
0.582281225415551,A
0.491311181343246,A
0.596251342705115,A
0.451584666881817,A
0.599703874403122,A
0.524315993106921,A
0.575486434238713,A
0.569354907348173,A
0.407587322546334,A
0.577869614802309,A
0.402203246714414,A
0.554638273589651,A
0.538130876752327,A
0.494973211365442,A
0.390772574710473,A
0.412591408066637,A
0.414033623619158,A
0.527349670779741,A
0.614173273447743,A
0.373696496549651,A
0.524044590636873,A
0.514499372016711,A
0.45116702499016,A
0.446145304262621,A
0.47373086973578,A
0.418391508195219,A
0.477695542362918,A
0.458281865017416,A
0.464136883801675,A
0.503544430954805,A
0.574698611840173,A
0.454568316542704,A
0.498238570873504,A
0.38175671754192,A
0.452363127734647,A
0.430698105364468,A
0.512563519536122,A
0.467803472549893,A
0.527513713556612,A
0.462240300161336,A
0.450904079672227,A
0.559438008624164,A
0.447926327666617,A
0.485880023397661,A
0.486278230629344,A
0.462198331467494,A
0.50139570378934,A
0.438245671770045,A
0.508084798025397,A
0.515888383230134,A
0.510911583703481,A
0.501007957718252,A
0.511452667609578,A
0.45868469410777,A
0.533983053727509,A
0.454166037856696,A
0.544988070362047,A
0.489597355879764,A
0.492452613417867,A
0.498199346784382,A
0.652558804308591,A
0.460408003927046,A
0.521887635496341,A
0.379564725777348,A
0.541393655954867,A
0.422453163790311,A
0.523830661614195,A
0.465791166054254,A
0.469830093708176,A
0.504956060904417,A
0.473461213108149,A
0.449345970206157,A
0.512332414382829,A
0.613103783191377,A
0.592145774937946,A
0.547442193253777,A
0.428334768248481,A
0.48332724005654,A
0.521067398396472,A
0.547719451340128,A
0.450674186813078,A
0.486080144409834,A
0.490854818185706,A
0.546638806825783,A
0.48590959673624,A
0.490041392599989,A
0.513696270035027,A
0.525032152244971,A
0.503857732281441,A
0.479965794911794,A
0.470350794866079,A
0.45289004366667,A
0.423637253009064,A
0.451174973542239,A
0.473272693722159,A
0.548521881888032,A
0.585793850203202,A
0.508999337526312,A
0.528757464079838,A
0.442428065299809,A
0.580037027138611,A
0.479587402710804,A
0.524715469896004,A
0.426591379974819,A
0.563254796486645,A
0.544659984107654,A
0.481149912107295,A
0.417848136200693,A
0.494070561341136,A
0.501260698835739,A
0.474024929807319,A
0.535138576515665,A
0.458463719448604,A
0.532814647180806,A
0.460162198105621,A
0.395445292598948,A
0.521939616612847,A
0.492080104676654,A
0.581276195416134,A
0.476090419278664,A
0.49245261967977,A
0.563166714082032,A
0.480377695209187,A
0.378400127081356,A
0.478146824362252,A
0.498365598890347,A
0.52498414592493,A
0.562060822403709,A
0.411926178516347,A
0.450684244703199,A
0.295212714236527,A
0.524025553073596,A
0.486945583707474,A
0.533084021756241,A
0.54095254150322,A
0.543488275216653,A
0.499557655084871,A
0.382141348204779,A
0.558903929083111,A
0.548317097231724,A
0.546712747997433,A
0.462079366753849,A
0.484013397519585,A
0.456908147698438,A
0.497253419834128,A
0.467010614270171,A
0.500441549119239,A
0.504803836356005,A
0.637706754420133,A
0.426546529475568,A
0.520029794599479,A
0.420491902498257,A
0.433508093889285,A
0.459447455766247,A
0.533744661448737,A
0.397479634517255,A
0.472160686071599,A
0.540907159990292,A
0.518786445742945,A
0.585374771416864,A
0.499539803069727,A
0.440088746594436,A
0.538101153351527,A
0.490551979915771,A
0.517049650772198,A
0.608103695823414,A
0.472603569371,A
0.554577744501214,A
0.566423002216499,A
0.508515509333656,A
0.49194478745198,A
0.502202684168607,A
0.516037802249793,A
0.439253053729151,A
0.519974660832981,A
0.544298864723379,A
0.483321016554216,A
0.464785362106571,A
0.509172341386959,A
0.55574324857996,A
0.430065786176458,A
0.499362820851417,A
0.494299637489365,A
0.569667026272725,A
0.447396747529788,A
0.5537036454407,A
0.489576075815285,A
0.455995470434115,A
0.519981977501447,A
0.500729163155123,A
0.487123087885521,A
0.427743012954252,A
0.558903353201349,A
0.571797438610701,A
0.589368770303747,A
0.502962148955669,A
0.5651966774876,A
0.440320207857199,A
0.547891736433088,A
0.411444946849602,A
0.376227035877372,A
0.544918126734014,A
0.425617409741419,A
0.471445094678856,A
0.486541317739503,A
0.457005659619593,A
0.470694478349707,A
0.472029306353304,A
0.479438306990833,A
0.516884579930669,A
0.542934887292824,A
0.556984755331778,A
0.562053404730669,A
0.589674976877064,A
0.526852184296697,A
0.569307001050199,A
0.488077367716449,A
0.551037914613945,A
0.463550354265269,A
0.549645885258301,A
0.451688164986582,A
0.395813468806337,A
0.40734109898749,A
0.567124437603496,A
0.629379774829221,A
0.487333174976387,A
0.549097539737661,A
0.569200036023476,A
0.479321070682333,A
0.546267761695635,A
0.522394872868367,A
0.480608627882057,A
0.434446824757823,A
0.423656118820437,A
0.495970245962567,A
0.440623521638088,A
0.490723642282686,A
0.369613781109773,A
0.597944014239827,A
0.484430042207489,A
0.453274192261144,A
0.519676654072456,A
0.412371760587066,A
0.432524378688781,A
0.479739248036807,A
0.570571644930764,A
0.555363254067492,A
0.527677218474468,A
0.508442290930495,A
0.378014698283196,A
0.430934687116059,A
0.449023547937663,A
0.500856266431088,A
0.545534945639672,A
0.509756254545308,A
0.454930265800581,A
0.540166239563647,A
0.509766194077478,A
0.564531273028908,A
0.459759249640466,A
0.499179697264677,A
0.585779811630963,A
0.482462213896171,A
0.574582472780944,A
0.567700612415297,A
0.524899812688076,A
0.558837634025079,A
0.599623030574616,A
0.623011488850702,A
0.528538011790277,A
0.564624559354432,A
0.483994542906823,A
0.541969840258973,A
0.575185412006867,A
0.662591701041304,A
0.548264169915595,A
0.413194912748681,A
0.402286667634785,A
0.584486572772026,A
0.486375861173785,A
0.500327957333194,A
0.546045780740069,A
0.492623887742971,A
0.589785829715626,A
0.423190445212886,A
0.56663843546229,A
0.514189352196097,A
0.384892397878989,A
0.482060584294054,A
0.522177248045877,A
0.455362131270981,A
0.45491021600145,A
0.563867838596927,A
0.523500810380132,A
0.568537380764483,A
0.562899798944452,A
0.464863185258962,A
0.537061191806011,A
0.603205358567008,A
0.559918195785732,A
0.492719841425019,A
0.462391995638321,A
0.615880108285173,A
0.516154854006126,A
0.484629454207587,A
0.580260135291423,A
0.530166900923067,A
0.470110715660662,A
0.468468349943567,A
0.513186708408034,A
0.510533540157292,A
0.519324278310769,A
0.514734961928755,A
0.495190864644406,A
0.381568218143502,A
0.486097853767095,A
0.484838788998178,A
0.421745420871578,A
0.381192283345377,A
0.615010900704831,A
0.545745599260147,A
0.503986450912548,A
0.421034049669284,A
0.488500162742692,A
0.430664508121426,A
0.546133728562621,A
0.493308357040193,A
0.482795261953338,A
0.494250781384229,A
0.444257051308272,A
0.561364243639088,A
0.553886785065697,A
0.551032909035134,A
0.493600782835662,A
0.537330488521668,A
0.516238034735302,A
0.488772093054281,A
0.535947041976907,A
0.521363604890789,A
0.461262996672372,A
0.467570055352103,A
0.591555377817845,A
0.504058686222267,A
0.556762122644491,A
0.536784410602291,A
0.535980352514805,A
0.449270916778795,A
0.51839142252035,A
0.524139011259087,A
0.524485193245394,A
0.49447488369655,A
0.354394374904149,A
0.449205798388511,A
0.461119674778073,A
0.492913634370823,A
0.473296574346227,A
0.388468187747399,A
0.463738572448271,A
0.429955030440571,A
0.534388364938074,A
0.535712206137627,A
0.547682870162085,A
0.497729100292699,A
0.559574451348831,A
0.465979241415048,A
0.44091025474974,A
0.411660510072827,A
0.557327370859337,A
0.439473937699244,A
0.482805226872279,A
0.475518999955244,A
0.58476864341128,A
0.595202596318169,A
0.531806044719713,A
0.508919155245525,A
0.54824864956628,A
0.501385490605686,A
0.432409865174167,A
0.5059853902641,A
0.492400052624935,A
0.457309830201085,A
0.513533009122182,A
0.535455924748605,A
0.587839034011523,A
0.492955785275854,A
0.511469656232162,A
0.554719764852366,A
0.46310736786646,A
0.469849385305935,A
0.465194623382067,A
0.48429974985914,A
0.497699055879141,A
0.523652693542023,A
0.468233047098666,A
0.542115856337987,A
0.489473549836166,A
0.53419355723975,A
0.380078851264077,A
0.557319642859065,A
0.583531265858978,A
0.436515991823587,A
0.443975149964254,A
0.4777960173009,A
0.432047176375233,A
0.539996220135782,A
0.500654636115171,A
0.52506284485774,A
0.56833880807478,A
0.527979922451132,A
0.440346978871305,A
0.513150156328428,A
0.558365028644775,A
0.567785916102494,A
0.474798042512589,A
0.492220684845629,A
0.449078948660384,A
0.373220581418108,A
0.459422562146185,A
0.436904504964012,A
0.486635707835531,A
0.462200080233961,A
0.494774584810927,A
0.495786349214905,A
0.49306955748097,A
0.560241267194779,A
0.440403455049035,A
0.474493618014499,A
0.522162684142671,A
0.570414492239862,A
0.548715181328504,A
0.563058099957389,A
0.601522671213542,A
0.422830006872897,A
0.568381435643984,A
0.494582457356494,A
0.479741783114766,A
0.455874312274356,A
0.515747146589942,A
0.499669455570152,A
0.566150731428058,A
0.562470849295288,A
0.475534323109038,A
0.430735125597504,A
0.453971051547089,A
0.583734224282522,A
0.523555884699548,A
0.428977514133518,A
0.413696629768093,A
0.37843134468424,A
0.46823474039026,A
0.617646731598591,A
0.445588068531902,A
0.435239169636264,A
0.526483956105918,A
0.517115794998456,A
0.419701638359185,A
0.520985721272713,A
0.53608338115488,A
0.522565042366917,A
0.456032887344075,A
0.560533347509619,A
0.474077931512529,A
0.554602506616436,A
0.486190405262816,A
0.640352124997438,A
0.501883909753834,A
0.417404917362365,A
0.623866993219275,A
0.453769356765156,A
0.492380971095667,A
0.474458034772719,A
0.534081218123716,A
0.458050341208969,A
0.478101468620419,A
0.488404527788852,A
0.419627771710242,A
0.544612179653119,A
0.483483074608396,A
0.427079284228978,A
0.591073540527527,A
0.591967365807798,A
0.475971302714489,A
0.559031461504894,A
0.450395338375908,A
0.530636875746232,A
0.444079155369193,A
0.501027058574304,A
0.46940201335257,A
0.586628266169155,A
0.475131275986813,A
0.489805581390434,A
0.56671815560655,A
0.504383558516098,A
0.449915385702423,A
0.493251865544896,A
0.615443396517248,A
0.400878832247298,A
0.580055785799027,A
0.520834152914039,A
0.470217672913524,A
0.558981641770321,A
0.469020870397225,A
0.549948370119198,A
0.486753863206542,A
0.524092597917754,A
0.560529595787982,A
0.370247133652499,A
0.516865062780895,A
0.55421710439392,A
0.549472176232791,A
0.567617133732915,A
0.529238284687172,A
0.525358282080335,A
0.572873670292522,A
0.46202157035426,A
0.418525742669416,A
0.430050749753921,A
0.516107501764188,A
0.486192605373733,A
0.53513548045435,A
0.48570085867599,A
0.501504436746672,A
0.546777804676934,A
0.465056884286554,A
0.561358651567973,A
0.497189540181735,A
0.563989522773956,A
0.488070668023962,A
0.5927469366501,A
0.479294253570326,A
0.522070409085416,A
0.486738470925045,A
0.518719294256512,A
0.504766542084374,A
0.52225400723857,A
0.556985148875793,A
0.517756035420931,A
0.397476197547955,A
0.511628916124282,A
0.53046237913484,A
0.599345209938003,A
0.493900373536642,A
0.413217569914465,A
0.599611141520526,A
0.567692697085738,A
0.440496366927222,A
0.442325609246995,A
0.464747997612462,A
0.498559241578517,A
0.531200439921626,A
0.501516043846642,A
0.502949556653048,A
0.458269089158701,A
0.513213723882928,A
0.441106835029374,A
0.488745635109737,A
0.431192253840084,A
0.567354746738401,A
0.559123417087509,A
0.474378870011993,A
0.504747641353212,A
0.518312738879855,A
0.397091531565059,A
0.451540067871976,A
0.516210134258504,A
0.542299119280076,A
0.44920093398237,A
0.465345615674284,A
0.540084459436512,A
0.499532583291566,A
0.54238908913859,A
0.503149416114419,A
0.58561969554618,A
0.48955624655964,A
0.446510087653736,A
0.511175144869995,A
0.446455040567467,A
0.538960855600594,A
0.594901815924257,A
0.550106063685868,A
0.452828381561095,A
0.481874957532008,A
0.463351275685893,A
0.512734487973769,A
0.420139068985437,A
0.480783209059173,A
0.524568279906556,A
0.522792763917578,A
0.543030444942567,A
0.431221932544223,A
0.504852068663464,A
0.483969643399981,A
0.550324460936393,A
0.399150896022545,A
0.388352796939719,A
0.460811522504915,A
0.442820397778901,A
0.483360295070197,A
0.466835124561558,A
0.512423253119248,A
0.459514679961007,A
0.630404667261863,A
0.609501994986859,A
0.417971406108239,A
0.574173050260506,A
0.431282793455287,A
0.455553796804831,A
0.51757272308352,A
0.51454952282274,A
0.524366887233933,A
0.467016459118931,A
0.472193978229107,A
0.526397712707714,A
0.414524265432838,A
0.574262159350472,A
0.505282217286809,A
0.380943250562269,A
0.525047011904508,A
0.457558519611878,A
0.535692861089354,A
0.585523794217369,A
0.460785560003855,A
0.489525294681299,A
0.475001923821989,A
0.498915941346311,A
0.597724296168466,A
0.564376778702513,A
0.526183141501733,A
0.490977536392012,A
0.51895817791905,A
0.602312583875021,A
0.458317737648885,A
0.560226756001178,A
0.500630538264277,A
0.449289758811284,A
0.548901857310287,A
0.581003128739329,A
0.458160169933604,A
0.557181632453736,A
0.557702915886925,A
0.446254761276505,A
0.490433440518371,A
0.482134910844191,A
0.545742235007549,A
0.484061175833019,A
0.508341808230636,A
0.517191701648601,A
0.442059959727796,A
0.657831407971977,A
0.493724468592366,A
0.547043527740126,A
0.592089960974268,A
0.518457008090738,A
0.542415415133061,A
0.604481571255875,A
0.490647217755489,A
0.449592448630675,A
0.643234857592451,A
0.573362467962946,A
0.496819868842477,A
0.524600290657606,A
0.540765946914785,A
0.556598999874714,A
0.431895363537051,A
0.521934822600742,A
0.460734531538734,A
0.535879060609232,A
0.491455421666001,A
0.487250726515397,A
0.49641683269036,A
0.452487441747243,A
0.437890509943448,A
0.550239660327549,A
0.463057869823507,A
0.500598033201697,A
0.544485982475262,A
0.550928910073743,A
0.494314005212628,A
0.531224353297704,A
0.476444808641537,A
0.497248936530203,A
0.560471384502936,A
0.480764382065524,A
0.422316780000522,A
0.537921553469454,A
0.527825204878406,A
0.444764468707962,A
0.569808288291249,A
0.540617061628266,A
0.452860401858726,A
0.459272998836493,A
0.538269081339836,A
0.434238574496432,A
0.440759459000947,A
0.366305754848931,A
0.500347562979319,A
0.468720721444007,A
0.498297794118377,A
0.439280654591988,A
0.424779586359702,A
0.465838822000477,A
0.508753331506593,A
0.457524553550564,A
0.55256352814334,A
0.429897349386719,A
0.432553557960968,A
0.390600248356134,A
0.495403602305617,A
0.458508242789086,A
0.493294935379828,A
0.449998401509937,A
0.412198642095906,A
0.499477588046048,A
0.414023222140743,A
0.486873811362157,A
0.519916931680427,A
0.584697263824041,A
0.587557436137159,A
0.50510771253746,A
0.486475921649776,A
0.485838272549629,A
0.481209648304461,A
0.516297343060091,A
0.512226050146743,A
0.585093344585985,A
0.544362779991291,A
0.479713110333472,A
0.449689942307568,A
0.557982576305638,A
0.508440156225666,A
0.525000832049795,A
0.457958560006962,A
0.527094771309426,A
0.491152316243552,A
0.531529077261354,A
0.516296981681783,A
0.42524355545044,A
0.506396583098584,A
0.46912052663488,A
